TRADE_DT,CODE,EXPIRY,TYPE,STRIKE,PRICE,VOLUME,OI,TAU,EXPIRY_CODE,FORWARD,SOURCE,SPOT,REPO,RISK_FREE_RATE,LOG_MONEYNESS,IS_OTM,IV,IV_STATUS
2026-06-01,MO2607-C-7500.CFE,2026-07-17,CALL,7500.0,846.6,15.0,55.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.09351462937408841,False,0.3325883923524744,OK
2026-06-01,MO2607-P-7500.CFE,2026-07-17,PUT,7500.0,79.4,456.0,932.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.09351462937408841,True,0.28944516551034205,OK
2026-06-01,MO2607-C-7600.CFE,2026-07-17,CALL,7600.0,743.2,21.0,39.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.08026940262406776,False,0.2996260764879147,OK
2026-06-01,MO2607-P-7600.CFE,2026-07-17,PUT,7600.0,99.6,694.0,1801.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.08026940262406776,True,0.28806779606844135,OK
2026-06-01,MO2607-C-7700.CFE,2026-07-17,CALL,7700.0,666.8,15.0,62.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.06719732105671498,False,0.29672553621021425,OK
2026-06-01,MO2607-P-7700.CFE,2026-07-17,PUT,7700.0,121.8,586.0,1459.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.06719732105671498,True,0.2848383203629291,OK
2026-06-01,MO2607-C-7800.CFE,2026-07-17,CALL,7800.0,593.4,46.0,205.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.05429391622080708,False,0.2931240640402134,OK
2026-06-01,MO2607-P-7800.CFE,2026-07-17,PUT,7800.0,147.2,974.0,2017.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.05429391622080708,True,0.28108229742536817,OK
2026-06-01,MO2607-C-7900.CFE,2026-07-17,CALL,7900.0,524.4,64.0,205.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.04155489044337731,False,0.28999861759117684,OK
2026-06-01,MO2607-P-7900.CFE,2026-07-17,PUT,7900.0,176.4,808.0,880.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.04155489044337731,True,0.27715253440451193,OK
2026-06-01,MO2607-C-8000.CFE,2026-07-17,CALL,8000.0,463.0,474.0,427.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.02897610823651718,False,0.2899281328754699,OK
2026-06-01,MO2607-P-8000.CFE,2026-07-17,PUT,8000.0,213.8,1552.0,1466.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.02897610823651718,True,0.2767890071893717,OK
2026-06-01,MO2607-C-8100.CFE,2026-07-17,CALL,8100.0,402.2,217.0,178.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.016553588237960014,False,0.2862569698966233,OK
2026-06-01,MO2607-P-8100.CFE,2026-07-17,PUT,8100.0,253.8,921.0,928.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.016553588237960014,True,0.2744254206345862,OK
2026-06-01,MO2607-C-8200.CFE,2026-07-17,CALL,8200.0,349.8,733.0,820.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.004283495646145656,False,0.2858752742824412,OK
2026-06-01,MO2607-P-8200.CFE,2026-07-17,PUT,8200.0,299.2,1224.0,1134.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,-0.004283495646145656,True,0.27253191632683726,OK
2026-06-01,MO2607-C-8300.CFE,2026-07-17,CALL,8300.0,301.4,989.0,933.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.007837864886199055,True,0.2848326210337102,OK
2026-06-01,MO2607-P-8300.CFE,2026-07-17,PUT,8300.0,349.2,973.0,1284.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.007837864886199055,False,0.27032769847769134,OK
2026-06-01,MO2607-C-8400.CFE,2026-07-17,CALL,8400.0,258.6,1594.0,1208.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.019814055932914867,True,0.28456424720888696,OK
2026-06-01,MO2607-P-8400.CFE,2026-07-17,PUT,8400.0,408.6,1093.0,1215.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.019814055932914867,False,0.2719749088500256,OK
2026-06-01,MO2607-C-8500.CFE,2026-07-17,CALL,8500.0,218.0,1548.0,1641.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.03164851357991761,True,0.28219829982460665,OK
2026-06-01,MO2607-P-8500.CFE,2026-07-17,PUT,8500.0,469.6,735.0,1013.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.03164851357991761,False,0.2708734525787201,OK
2026-06-01,MO2607-C-8600.CFE,2026-07-17,CALL,8600.0,185.0,1521.0,2365.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.04334455334310901,True,0.28266568403796,OK
2026-06-01,MO2607-P-8600.CFE,2026-07-17,PUT,8600.0,536.6,567.0,1030.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.04334455334310901,False,0.2710603456080529,OK
2026-06-01,MO2607-C-8700.CFE,2026-07-17,CALL,8700.0,155.0,1162.0,2847.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.054905375744184894,True,0.2821019792617827,OK
2026-06-01,MO2607-P-8700.CFE,2026-07-17,PUT,8700.0,607.2,477.0,729.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.054905375744184894,False,0.2706298237350967,OK
2026-06-01,MO2607-C-8800.CFE,2026-07-17,CALL,8800.0,128.2,567.0,1024.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.06633407156780777,True,0.2808270189028197,OK
2026-06-01,MO2607-P-8800.CFE,2026-07-17,PUT,8800.0,683.6,374.0,579.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.06633407156780777,False,0.27211436608309114,OK
2026-06-01,MO2607-C-8900.CFE,2026-07-17,CALL,8900.0,107.8,524.0,610.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.07763362682174103,True,0.28258988398162055,OK
2026-06-01,MO2607-P-8900.CFE,2026-07-17,PUT,8900.0,757.8,39.0,138.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.07763362682174103,False,0.2672109583650351,OK
2026-06-01,MO2607-C-9000.CFE,2026-07-17,CALL,9000.0,89.4,1483.0,3640.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.08880692741986618,True,0.28322801878797255,OK
2026-06-01,MO2607-P-9000.CFE,2026-07-17,PUT,9000.0,841.0,74.0,359.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.08880692741986618,False,0.2686381908257982,OK
2026-06-01,MO2607-C-9100.CFE,2026-07-17,CALL,9100.0,74.4,392.0,640.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.09985676360645127,True,0.28473210952013883,OK
2026-06-01,MO2607-P-9100.CFE,2026-07-17,PUT,9100.0,923.0,61.0,87.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.09985676360645127,False,0.26458811124784465,OK
2026-06-01,MO2607-C-9200.CFE,2026-07-17,CALL,9200.0,60.0,283.0,689.0,0.12602739726027398,2607,8235.2,FUTURE,8345.1291,0.0971069480741781,0.015,0.11078583413864143,True,0.2837127330374146,OK
